conference,unique_id,title,categories,keywords
neurips,798,Online Learning via the Differential Privacy Lens,{'Privacy'},{'Differential privacy'}
neurips,808,Regret Bounds for Thompson Sampling in Restless Bandit Problems,{'Economics'},{'bandit'}
neurips,815,Nonparametric Density Estimation & Convergence Rates for GANs under Besov IPM Losses,{'Misinformation'},{'GANs'}
neurips,826,Online Continuous Submodular Maximization: From Full-Information to Bandit Feedback,{'Economics'},{'bandit'}
neurips,869,Evaluating Protein Transfer Learning with TAPE,{'Healthcare'},{'protein'}
neurips,873,A Benchmark for Interpretability Methods in Deep Neural Networks,{'Safety'},{'Interpretability'}
neurips,875,Dynamic Incentive-Aware Learning: Robust Pricing in Contextual Auctions,{'Economics'},{'pricing'}
neurips,877,A Unified Framework for Data Poisoning Attack to Graph-based Semi-supervised Learning,{'Attacks (Training)'},{'Poisoning'}
neurips,914,Elliptical Perturbations for Differential Privacy,{'Privacy'},{'Differential privacy'}
neurips,937,MarginGAN: Adversarial Training in Semi-Supervised Learning,{'Defense'},{'adversarial training'}
neurips,950,Oracle-Efficient Algorithms for Online Linear Optimization with Bandit Feedback,{'Economics'},{'bandit'}
neurips,953,Deep Gamblers: Learning to Abstain with Portfolio Theory,{'Finance'},{'portfolio'}
neurips,963,InteractiveRecGAN: a Model Based Reinforcement Learning Method with Adversarial Training for Online Recommendation,{'Defense'},{'adversarial training'}
neurips,991,MaxGap Bandit: Adaptive Algorithms for Approximate Ranking,{'Economics'},{'bandit'}
neurips,1046,Thresholding Bandit with Optimal Aggregate Regret,{'Economics'},{'bandit'}
neurips,1064,Neural Attribution for Semantic Bug-Localization in Student Programs,{'Education'},{'student'}
neurips,1079,Improved Regret Bounds for Bandit Combinatorial Optimization,{'Economics'},{'bandit'}
neurips,1083,A Domain Agnostic Measure for Monitoring and Evaluating GANs,{'Misinformation'},{'GANs'}
neurips,1121,Kernelized Bayesian Softmax for Text Generation,{'Misinformation'},{'Text Generation'}
neurips,1146,Neuropathic Pain Diagnosis Simulator for Causal Discovery Algorithm Evaluation,{'Healthcare'},{'diagnosis'}
neurips,1167,Convergence of Adversarial Training in Overparametrized Neural Networks,{'Defense'},{'adversarial training'}
neurips,1187,Self-supervised GAN: Analysis and Improvement with Multi-class Minimax Game,{'Misinformation'},{'GAN'}
neurips,1218,Communication trade-offs for synchronized distributed SGD with large step size,{'Economics'},{'trade'}
neurips,1232,On Robustness to Adversarial Examples and Polynomial Optimization,{'Attacks (Production)'},{'Adversarial examples'}
neurips,1234,A Solvable High-Dimensional Model of GAN,{'Misinformation'},{'GAN'}
neurips,1252,Generalization in Reinforcement Learning with Selective Noise Injection and Information Bottleneck,{'Security'},{'injection'}
neurips,1261,Provable Certificates for Adversarial Examples: Fitting a Ball in the Union of Polytopes,{'Attacks (Production)'},{'Adversarial examples'}
neurips,1263,User-Specified Local Differential Privacy in Unconstrained Adaptive Online Learning,{'Privacy'},{'Differential privacy'}
neurips,1272,A Similarity-preserving Network Trained on Transformed Images Recapitulates Salient Features of the Fly Motion Detection Circuit,{'Surveillance'},{'Motion detection'}
neurips,1305,Policy Poisoning in Batch Reinforcement Learning and Control,{'Attacks (Training)'},{'Poisoning'}
neurips,1386,Low-Rank Bandit Methods for High-Dimensional Dynamic Pricing,{'Economics'},{'bandit'}
neurips,1387,Differential Privacy Has Disparate Impact on Model Accuracy,{'Privacy'},{'Differential privacy'}
neurips,1401,End-to-End Learning on 3D Protein Structure for Interface Prediction,{'Healthcare'},{'protein'}
neurips,1417,Generative Models for Graph-Based Protein Design,{'Healthcare'},{'protein'}
neurips,1423,On Relating Explanations and Adversarial Examples,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7291,IntroVAE: Introspective Variational Autoencoders for Photographic Image Synthesis,{'Misinformation'},{'GANs'}
neurips,7297,Visual Object Networks: Image Generation with Disentangled 3D Representations,{'Misinformation'},{'Image Generation'}
neurips,7307,PAC-learning in the presence of adversaries,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7308,Sparse DNNs with Improved Adversarial Robustness,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7324,Deep Defense: Training DNNs with Improved Adversarial Robustness,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7329,Soft-Gated Warping-GAN for Pose-Guided Person Image Synthesis,{'Misinformation'},{'GAN'}
neurips,7334,Multi-Task Learning as Multi-Objective Optimization,{'Economics'},{'trade'}
neurips,7347,Quantifying Learning Guarantees for Convex but Inconsistent Surrogates,{'Economics'},{'trade'}
neurips,7350,Are GANs Created Equal? A Large-Scale Study,{'Misinformation'},{'GAN'}
neurips,7358,KDGAN: Knowledge Distillation with Generative Adversarial Networks,{'Misinformation'},{'GAN'}
neurips,7361,Informative Features for Model Comparison,{'Misinformation'},{'GAN'}
neurips,7368,On the Dimensionality of Word Embedding,{'Economics'},{'trade'}
neurips,7375,Empirical Risk Minimization in Non-interactive Local Differential Privacy Revisited,{'Privacy'},{'Differential privacy'}
neurips,7384,A Block Coordinate Ascent Algorithm for Mean-Variance Optimization,{'Safety'},{'Interpretability'}
neurips,7395,Evolution-Guided Policy Gradient in Reinforcement Learning,{'Healthcare'},{'fitness'}
neurips,7398,FD-GAN: Pose-guided Feature Distilling GAN for Robust Person Re-identification,{'Misinformation'},{'GAN'}
neurips,7401,Unsupervised Learning of View-invariant Action Representations,{'Defense'},{'adversarial training'}
neurips,7402,Fairness Behind a Veil of Ignorance: A Welfare Analysis for Automated Decision Making,{'Economics'},{'trade'}
neurips,7406,Revisiting Multi-Task Learning with ROCK: a Deep Residual Auxiliary Block for Visual Detection,{'Misinformation'},{'Synthetic Images'}
neurips,7408,FRAGE: Frequency-Agnostic Word Representation,{'Defense'},{'adversarial training'}
neurips,7411,Joint Active Feature Acquisition and Classification with Variable-Size Set Encoding,{'Healthcare'},{'diagnosis'}
neurips,7412,Regularization Learning Networks: Deep Learning for Tabular Datasets,{'Healthcare'},{'medical'}
neurips,7423,PacGAN: The power of two samples in generative adversarial networks,{'Misinformation'},{'GANs'}
neurips,7426,Hybrid Retrieval-Generation Reinforced Agent for Medical Image Report Generation,{'Healthcare'},{'medical'}
neurips,7432,Multivariate Time Series Imputation with Generative Adversarial Networks,{'Misinformation'},{'GAN'}
neurips,7443,Distilled Wasserstein Learning for Word Embedding and Topic Modeling,{'Healthcare'},{'mortality'}
neurips,7447,Fighting Boredom in Recommender Systems with Linear Reinforcement Learning,{'Economics'},{'bandit'}
neurips,7448,Enhancing the Accuracy and Fairness of Human Decision Making,{'Economics'},{'trade'}
neurips,7452,Generating Informative and Diverse Conversational Responses via Adversarial Information Maximization,{'Defense'},{'adversarial training'}
neurips,7456,Symbolic Graph Reasoning Meets Convolutions,{'Economics'},{'voting'}
neurips,7467,Universal Growth in Production Economies,{'Economics'},{'economy'}
neurips,7474,Learning Optimal Reserve Price against Non-myopic Bidders,{'Economics'},{'bid'}
neurips,7491,A Smoothed Analysis of the Greedy Algorithm for the Linear Contextual Bandit Problem,{'Economics'},{'bandit'}
neurips,7495,BourGAN: Generative Networks with Metric Embeddings,{'Misinformation'},{'GAN'}
neurips,7498,Overfitting or perfect fitting? Risk bounds for classification and regression rules that interpolate,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7501,GIANT: Globally Improved Approximate Newton Method for Distributed Optimization,{'Economics'},{'trade'}
neurips,7504,MetaGAN: An Adversarial Approach to Few-Shot Learning,{'Misinformation'},{'GAN'}
neurips,7505,Local Differential Privacy for Evolving Data,{'Privacy'},{'Differential privacy'}
neurips,7506,Gaussian Process Conditional Density Estimation,{'Economics'},{'trade'}
neurips,7513,Ridge Regression and Provable Deterministic Ridge Leverage Score Sampling,{'Safety'},{'Interpretability'}
neurips,7518,Model Agnostic Supervised Local Explanations,"{'Safety', 'Economics'}","{'trade', 'Interpretability'}"
neurips,7522,Batch-Instance Normalization for Adaptively Style-Invariant Neural Networks,{'Economics'},{'trade'}
neurips,7525,A Unified Feature Disentangler for Multi-Domain Image Translation and Manipulation,{'Defense'},{'adversarial training'}
neurips,7528,Contextual bandits with surrogate losses: Margin bounds and efficient algorithms,{'Economics'},{'bandit'}
neurips,7536,Learning Hierarchical Semantic Image Manipulation through Structured Representations,{'Misinformation'},{'Image Generation'}
neurips,7541,Paraphrasing Complex Network: Network Compression via Factor Transfer,{'Education'},{'student'}
neurips,7545,Unsupervised Learning of Shape and Pose with Differentiable Point Clouds,{'Education'},{'student'}
neurips,7548,Factored Bandits,{'Economics'},{'bandit'}
neurips,7551,Learning a High Fidelity Pose Invariant Model for High-resolution Face Frontalization,{'Surveillance'},{'Face Recognition'}
neurips,7553,Moonshine: Distilling with Cheap Convolutions,{'Education'},{'student'}
neurips,7555,Adaptation to Easy Data in Prediction with Limited Advice,{'Economics'},{'bandit'}
neurips,7572,On Binary Classification in Extreme Regions,{'Finance'},{'finance'}
neurips,7573,Near-Optimal Policies for Dynamic Multinomial Logit Assortment Selection Models,{'Economics'},{'bandit'}
neurips,7583,Semi-crowdsourced Clustering with Deep Generative Models,{'Economics'},{'trade'}
neurips,7584,The committee machine: Computational to statistical gaps in learning a two-layers neural network,{'Education'},{'student'}
neurips,7586,Contextual Combinatorial Multi-armed Bandits with Volatile Arms and Submodular Reward,{'Economics'},{'bandit'}
neurips,7587,Training deep learning based denoisers without ground truth data,{'Healthcare'},{'medical'}
neurips,7613,Why Is My Classifier Discriminatory?,"{'Healthcare', 'Economics'}","{'trade', 'mortality'}"
neurips,7619,BinGAN: Learning Compact Binary Descriptors with a Regularized GAN,{'Misinformation'},{'GAN'}
neurips,7622,Adversarial Attacks on Stochastic Bandits,"{'Healthcare', 'Economics'}","{'bandit', 'medical'}"
neurips,7624,A Bandit Approach to Sequential Experimental Design with False Discovery Control,{'Economics'},{'bandit'}
neurips,7630,Zeroth-Order Stochastic Variance Reduction for Nonconvex Optimization,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7634,Direct Estimation of Differences in Causal Graphs,{'Healthcare'},{'cancer'}
neurips,7641,Minimax Estimation of Neural Net Distance,{'Misinformation'},{'GAN'}
neurips,7647,Adversarial Examples that Fool both Computer Vision and Time-Limited Humans,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7657,Unsupervised Learning of Object Landmarks through Conditional Image Generation,{'Misinformation'},{'Image Generation'}
neurips,7658,Probabilistic Neural Programmed Networks for Scene Generation,{'Misinformation'},{'Image Generation'}
neurips,7665,Efficient Projection onto the Perfect Phylogeny Model,{'Healthcare'},{'fitness'}
neurips,7666,TETRIS: TilE-matching the TRemendous Irregular Sparsity,{'Economics'},{'trade'}
neurips,7668,Differentially Private Robust Low-Rank Approximation,{'Privacy'},{'Differential privacy'}
neurips,7670,An Information-Theoretic Analysis for Thompson Sampling with Many Actions,{'Economics'},{'bandit'}
neurips,7672,The Price of Privacy for Low-rank Factorization,{'Privacy'},{'Differential privacy'}
neurips,7675,Differentially Private Uniformly Most Powerful Tests for Binomial Data,{'Privacy'},{'Differential privacy'}
neurips,7683,Differentially Private Contextual Linear Bandits,"{'Privacy', 'Economics'}","{'bandit', 'Differential privacy'}"
neurips,7706,MiME: Multilevel Medical Embedding of Electronic Health Records for Predictive Healthcare,{'Healthcare'},{'medical'}
neurips,7709,Towards Robust Detection of Adversarial Examples,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7711,Learning filter widths of spectral decompositions with wavelets,{'Safety'},{'Interpretability'}
neurips,7716,Boolean Decision Rules via Column Generation,{'Economics'},{'trade'}
neurips,7717,Adversarial Text Generation via Feature-Mover&#39;s Distance,{'Misinformation'},{'Text Generation'}
neurips,7719,Learning Bounds for Greedy Approximation with Explicit Feature Maps from Multiple Kernels,{'Economics'},{'trade'}
neurips,7720,A Mathematical Model For Optimal Decisions In A Representative Democracy,{'Economics'},{'voting'}
neurips,7722,Non-metric Similarity Graphs for Maximum Inner Product Search,{'Economics'},{'trade'}
neurips,7740,Bandit Learning with Positive Externalities,{'Economics'},{'bandit'}
neurips,7742,Efficient Neural Network Robustness Certification with General Activation Functions,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7744,Neural Edit Operations for Biological Sequences,{'Healthcare'},{'protein'}
neurips,7757,Content preserving text generation with attribute controls,{'Misinformation'},{'Text Generation'}
neurips,7758,Multi-armed Bandits with Compensation,{'Economics'},{'bandit'}
neurips,7763,Link Prediction Based on Graph Neural Networks,{'Safety'},{'Interpretability'}
neurips,7764,Why so gloomy? A Bayesian explanation of human pessimism bias in the multi-armed bandit task,{'Economics'},{'bandit'}
neurips,7771,A Convex Duality Framework for GANs,{'Misinformation'},{'GAN'}
neurips,7779,Generalizing to Unseen Domains via Adversarial Data Augmentation,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7787,Learning Concave Conditional Likelihood Models for Improved Analysis of Tandem Mass Spectra,{'Healthcare'},{'protein'}
neurips,7788,Differentially Private k-Means with Constant Multiplicative Error,{'Privacy'},{'Differential privacy'}
neurips,7805,Fast Greedy MAP Inference for Determinantal Point Process to Improve Recommendation Diversity,{'Economics'},{'trade'}
neurips,7807,Contextual Pricing for Lipschitz Buyers,{'Economics'},{'pricing'}
neurips,7809,Bandit Learning in Concave N-Person Games,{'Economics'},{'bandit'}
neurips,7822,Neural Interaction Transparency (NIT): Disentangling Learned Interactions for Improved Interpretability,{'Safety'},{'Interpretability'}
neurips,7826,On GANs and GMMs,{'Misinformation'},{'GANs'}
neurips,7833,Deep Generative Models for Distribution-Preserving Lossy Compression,{'Misinformation'},{'GAN'}
neurips,7836,Memory Replay GANs: Learning to Generate New Categories without Forgetting,{'Misinformation'},{'GAN'}
neurips,7844,Evolutionary Stochastic Gradient Descent for Optimization of Deep Neural Networks,{'Healthcare'},{'fitness'}
neurips,7846,Graphical Generative Adversarial Networks,{'Misinformation'},{'GAN'}
neurips,7849,Poison Frogs! Targeted Clean-Label Poisoning Attacks on Neural Networks,"{'Attacks (Training)', 'Surveillance'}","{'Face Recognition', 'Poisoning'}"
neurips,7854,Deep State Space Models for Unconditional Word Generation,{'Misinformation'},{'Text Generation'}
neurips,7865,Privacy Amplification by Subsampling: Tight Analyses via Couplings and Divergences,{'Privacy'},{'Differential privacy'}
neurips,7871,Distributed Learning without Distress: Privacy-Preserving Empirical Risk Minimization,{'Privacy'},{'Differential privacy'}
neurips,7873,Efficient Formal Safety Analysis of Neural Networks,{'Safety'},{'Explainability'}
neurips,7881,Turbo Learning for CaptionBot and DrawingBot,{'Misinformation'},{'Image Generation'}
neurips,7882,Learning to Teach with Dynamic Loss Functions,{'Education'},{'student'}
neurips,7892,Neural Ordinary Differential Equations,{'Economics'},{'trade'}
neurips,7895,Contamination Attacks and Mitigation in Multi-Party Machine Learning,{'Defense'},{'adversarial training'}
neurips,7903,Model-based targeted dimensionality reduction for neuronal population data,{'Safety'},{'Interpretability'}
neurips,7904,On gradient regularizers for MMD GANs,{'Misinformation'},{'GAN'}
neurips,7909,Banach Wasserstein GAN,{'Misinformation'},{'GAN'}
neurips,7911,BRITS: Bidirectional Recurrent Imputation for Time Series,{'Climate'},{'air quality'}
neurips,7913,Extracting Relationships by Multi-Domain Matching,{'Healthcare'},{'medical'}
neurips,7916,Diminishing Returns Shape Constraints for Interpretability and Regularization,{'Safety'},{'Interpretability'}
neurips,7920,Differentially Private Testing of Identity and Closeness of Discrete Distributions,{'Privacy'},{'Differential privacy'}
neurips,7921,Bayesian Adversarial Learning,{'Defense'},{'adversarial training'}
neurips,7928,A Probabilistic U-Net for Segmentation of Ambiguous Images,{'Healthcare'},{'cancer'}
neurips,7934,Efficient online algorithms for fast-rate regret bounds under sparsity,{'Economics'},{'trade'}
neurips,7935,GILBO: One Metric to Measure Them All,{'Misinformation'},{'GANs'}
neurips,7940,On the Convergence and Robustness of Training GANs with Regularized Optimal Transport,{'Misinformation'},{'GAN'}
neurips,7941,Model-Agnostic Private Learning,{'Privacy'},{'Differential privacy'}
neurips,7942,Constrained Generation of Semantically Valid Graphs via Regularizing Variational Autoencoders,{'Healthcare'},{'protein'}
neurips,7949,BRUNO: A Deep Recurrent Model for Exchangeable Data,{'Misinformation'},{'Image Generation'}
neurips,7952,Distributed Multi-Player Bandits - a Game of Thrones Approach,{'Economics'},{'bandit'}
neurips,7958,Bandit Learning with Implicit Feedback,"{'Education', 'Economics'}","{'bandit', 'mooc'}"
neurips,7959,Unsupervised Text Style Transfer using Language Models as Discriminators,"{'Misinformation', 'Defense'}","{'GAN', 'adversarial training'}"
neurips,7962,REFUEL: Exploring Sparse Features in Deep Reinforcement Learning for Fast Disease Diagnosis,{'Healthcare'},{'diagnosis'}
neurips,7964,Disconnected Manifold Learning for Generative Adversarial Networks,{'Misinformation'},{'GAN'}
neurips,7965,Unsupervised Cross-Modal Alignment of Speech and Text Embedding Spaces,{'Defense'},{'adversarial training'}
neurips,7967,Out-of-Distribution Detection using Multiple Semantic Label Representations,{'Attacks (Production)'},{'Adversarial examples'}
neurips,7972,A Bayesian Approach to Generative Adversarial Imitation Learning,{'Defense'},{'adversarial training'}
neurips,7976,Adaptive Learning with Unknown Information Flows,{'Economics'},{'bandit'}
neurips,7978,Generative modeling for protein structures,"{'Healthcare', 'Misinformation'}","{'GANs', 'protein'}"
neurips,7981,Non-Adversarial Mapping with VAEs,"{'Misinformation', 'Defense'}","{'GANs', 'adversarial training'}"
neurips,7983,Towards Text Generation with Adversarially Learned Neural Outlines,{'Misinformation'},{'Text Generation'}
neurips,7984,cpSGD: Communication-efficient and differentially-private distributed SGD,{'Privacy'},{'Differential privacy'}
neurips,7988,VideoCapsuleNet: A Simplified Network for Action Detection,{'Economics'},{'voting'}
neurips,7997,Adversarial Scene Editing: Automatic Object Removal from Weak Supervision,{'Misinformation'},{'GAN'}
neurips,7998,Attacks Meet Interpretability: Attribute-steered Detection of Adversarial Samples,"{'Safety', 'Surveillance'}","{'Face Recognition', 'Interpretability'}"
neurips,8003,Towards Robust Interpretability with Self-Explaining Neural Networks,{'Safety'},{'Interpretability'}
neurips,8004,Deep State Space Models for Time Series Forecasting,{'Safety'},{'Interpretability'}
neurips,8008,Preference Based Adaptation for Learning Objectives,{'Economics'},{'bandit'}
neurips,8020,Dirichlet belief networks for topic structure learning,{'Safety'},{'Interpretability'}
neurips,8024,Spectral Signatures in Backdoor Attacks,{'Attacks (Training)'},{'Poisoning'}
neurips,8025,Reward learning from human preferences and demonstrations in Atari,{'Security'},{'hacking'}
neurips,8035,Does mitigating ML&#39;s impact disparity require treatment disparity?,{'Economics'},{'trade'}
neurips,8045,Efficient Online Portfolio with Logarithmic Regret,{'Finance'},{'portfolio'}
neurips,8052,Constructing Unrestricted Adversarial Examples with Generative Models,"{'Misinformation', 'Defense', 'Attacks (Production)'}","{'Adversarial examples', 'GAN', 'adversarial training'}"
neurips,8054,Learning Conditioned Graph Structures for Interpretable Visual Question Answering,{'Safety'},{'Interpretability'}
neurips,8062,Almost Optimal Algorithms for Linear Stochastic Bandits with Heavy-Tailed Payoffs,{'Economics'},{'bandit'}
neurips,8063,Data-dependent PAC-Bayes priors via differential privacy,{'Privacy'},{'Differential privacy'}
neurips,8070,Adversarial Regularizers in Inverse Problems,{'Healthcare'},{'medical'}
neurips,8078,A Likelihood-Free Inference Framework for Population Genetic Data using Exchangeable Neural Networks,{'Healthcare'},{'genetics'}
neurips,8081,Compact Representation of Uncertainty in Clustering,{'Healthcare'},{'cancer'}
neurips,8085,DeepPINK: reproducible feature selection in deep neural networks,{'Safety'},{'Interpretability'}
neurips,8088,Orthogonally Decoupled Variational Gaussian Processes,{'Economics'},{'trade'}
neurips,8102,Differential Privacy for Growing Databases,{'Privacy'},{'Differential privacy'}
neurips,8113,Inferring Latent Velocities from Weather Radar Data using Gaussian Processes,{'Robotics'},{'radar'}
neurips,8122,Invariant Representations without Adversarial Training,"{'Defense', 'Economics'}","{'adversarial training', 'trade'}"
neurips,8125,Bayesian multi-domain learning for cancer subtype discovery from next-generation sequencing count data,{'Healthcare'},{'cancer'}
neurips,8137,Coordinate Descent with Bandit Sampling,{'Economics'},{'bandit'}
neurips,8147,Statistical and Computational Trade-Offs in Kernel K-Means,{'Economics'},{'trade'}
neurips,8165,Learning convex bounds for linear quadratic control policy synthesis,{'Finance'},{'finance'}
neurips,8169,An intriguing failing of convolutional neural networks and the CoordConv solution,{'Misinformation'},{'GAN'}
neurips,8170,Trading robust representations for sample complexity through self-supervised visual experience,{'Economics'},{'trade'}
neurips,8171,Invertibility of Convolutional Generative Networks from Partial Measurements,{'Misinformation'},{'GAN'}
neurips,8172,Ex ante coordination and collusion in zero-sum multi-player extensive-form games,{'Economics'},{'auction'}
neurips,8181,"Unsupervised Depth Estimation, 3D Face Rotation and Replacement",{'Attacks (Production)'},{'Adversarial image'}
neurips,8198,Uplift Modeling from Separate Labels,{'Healthcare'},{'medical'}
neurips,8211,Thwarting Adversarial Examples: An L_0-Robust Sparse Fourier Transform,"{'Attacks (Training)', 'Attacks (Production)'}","{'Adversarial examples', 'Saliency Map Attack'}"
neurips,8212,Blockwise Parallel Decoding for Deep Autoregressive Models,{'Economics'},{'trade'}
neurips,8219,Human-in-the-Loop Interpretability Prior,{'Safety'},{'Interpretability'}
neurips,8225,Nonparametric Density Estimation under Adversarial Losses,{'Misinformation'},{'GANs'}
neurips,8229,Robustness of conditional GANs to noisy labels,{'Misinformation'},{'GAN'}
neurips,8231,Improving Simple Models with Confidence Profiles,{'Safety'},{'Interpretability'}
neurips,8234,Lifted Weighted Mini-Bucket,{'Economics'},{'trade'}
neurips,8239,3D Steerable CNNs: Learning Rotationally Equivariant Features in Volumetric Data,{'Healthcare'},{'protein'}
neurips,8246,Using Trusted Data to Train Deep Networks on Labels Corrupted by Severe Noise,{'Attacks (Training)'},{'Poisoning'}
neurips,8250,Deep Generative Models with Learnable Knowledge Constraints,{'Misinformation'},{'Image Generation'}
neurips,8257,Improved Network Robustness with Adversary Critic,"{'Misinformation', 'Defense', 'Attacks (Production)'}","{'Adversarial examples', 'GAN', 'adversarial training'}"
neurips,8258,Regret Bounds for Online Portfolio Selection with a Cardinality Constraint,"{'Finance', 'Economics'}","{'bandit', 'portfolio'}"
neurips,8280,Differentially Private Change-Point Detection,"{'Finance', 'Privacy'}","{'Differential privacy', 'finance'}"
neurips,8285,Semidefinite relaxations for certifying robustness to adversarial examples,{'Attacks (Production)'},{'Adversarial examples'}
neurips,4917,Actor-Critic Algorithms for Risk-Sensitive MDPs,{'Finance'},{'finance'}
neurips,5124,Online Variational Approximations to non-Exponential Family Change Point Models: With Application to Radar Tracking,{'Robotics'},{'radar'}
neurips,5200,Non-Linear Domain Adaptation with Boosting,{'Healthcare'},{'medical'}
neurips,5108,Prior-free and prior-dependent regret bounds for Thompson Sampling,{'Economics'},{'bandit'}
neurips,5006,A Gang of Bandits,{'Economics'},{'bandit'}
neurips,5150,The Pareto Regret Frontier,{'Economics'},{'trade'}
neurips,5116,A Latent Source Model for Nonparametric Time Series Classification,{'Economics'},{'voting'}
neurips,5151,Online Learning with Switching Costs and Other Adaptive Adversaries,{'Economics'},{'bandit'}
neurips,4961,Bayesian Estimation of Latently-grouped Parameters in Undirected Graphical Models,{'Economics'},{'voting'}
neurips,5149,Online Learning with Switching Costs and Other Adaptive Adversaries,{'Economics'},{'bandit'}
neurips,5110,Thompson Sampling for 1-Dimensional Exponential Family Bandits,{'Economics'},{'bandit'}
neurips,5089,It is all in the noise: Efficient multi-task Gaussian process inference with structured residuals,{'Healthcare'},{'genetics'}
neurips,4963,EDML for Learning Parameters in Directed and Undirected Graphical Models,{'Attacks (Training)'},{'L-BFGS'}
neurips,4974,Online learning in episodic Markovian decision processes by relative entropy policy search,{'Economics'},{'bandit'}
neurips,5111,Bayesian Mixture Modelling and Inference based Thompson Sampling in Monte-Carlo Tree Search,{'Economics'},{'trade'}
neurips,5153,On Poisson Graphical Models,{'Climate'},{'climate'}
neurips,5158,Learning Gaussian Graphical Models with Observed or Latent FVSs,{'Economics'},{'trade'}
neurips,4921,Generalizing Analytic Shrinkage for Arbitrary Covariance Structures,{'Finance'},{'finance'}
neurips,5211,Heterogeneous-Neighborhood-based Multi-Task Local Learning Algorithms,{'Economics'},{'voting'}
neurips,4869,Robust Sparse Principal Component Regression under the High Dimensional Elliptical Model,{'Finance'},{'finance'}
neurips,4910,Adaptive Market Making via Online Learning,{'Economics'},{'exchange'}
neurips,5109,Two-Target Algorithms  for Infinite-Armed   Bandits with Bernoulli Rewards,{'Economics'},{'bandit'}
neurips,5107,Sequential Transfer in Multi-armed Bandit with Finite Set of Models,{'Economics'},{'bandit'}
neurips,4909,Eluder Dimension and the Sample Complexity of Optimistic Exploration,{'Economics'},{'bandit'}
neurips,4912,How to Hedge an Option Against an Adversary: Black-Scholes Pricing is Minimax Optimal,"{'Finance', 'Economics'}","{'pricing', 'finance'}"
neurips,5146,Estimation Bias in Multi-Armed Bandit Algorithms for Search Advertising,{'Economics'},{'bandit'}
neurips,4911,Submodular Optimization with Submodular Cover and Submodular Knapsack Constraints,{'Economics'},{'knapsack'}
neurips,5180,Forgetful Bayes and myopic planning: Human learning and decision-making in a bandit setting,{'Economics'},{'bandit'}
neurips,5014,A Stability-based Validation Procedure for Differentially Private Machine Learning,{'Privacy'},{'Differential privacy'}
neurips,4955,Adaptive Submodular Maximization in Bandit Setting,{'Economics'},{'bandit'}
neurips,5012,(Nearly) Optimal Algorithms for Private Online Learning in Full-information and Bandit Settings,{'Economics'},{'bandit'}
neurips,4887,Optimizing Instructional Policies,{'Education'},{'student'}
neurips,5714,Robust Portfolio Optimization,{'Finance'},{'portfolio'}
neurips,5766,On the Pseudo-Dimension of Nearly Optimal Auctions,{'Economics'},{'auction'}
neurips,6032,The Pareto Regret Frontier for Bandits,{'Economics'},{'bandit'}
neurips,5768,Measuring Sample Quality with Stein&#39;s Method,{'Economics'},{'trade'}
neurips,6023,Copeland Dueling Bandits,{'Economics'},{'bandit'}
neurips,5930,Stochastic Online Greedy Learning with Semi-bandit Feedbacks,{'Economics'},{'bandit'}
neurips,5654,Deep Knowledge Tracing,{'Education'},{'student'}
neurips,5662,Robust Feature-Sample Linear Discriminant Analysis for Brain Disorders Diagnosis,{'Healthcare'},{'diagnosis'}
neurips,5988,Active Learning from Weak and Strong Labelers,{'Healthcare'},{'medical'}
neurips,6025,Online Learning for Adversaries with Memory: Price of Past Mistakes,{'Finance'},{'finance'}
neurips,5931,Linear Multi-Resource Allocation with Semi-Bandit Feedback,{'Economics'},{'bandit'}
neurips,5991,Differentially private subspace clustering,{'Privacy'},{'Differential privacy'}
neurips,5819,SGD Algorithms based on Incomplete U-statistics: Large-Scale Minimization of Empirical Risk,{'Economics'},{'trade'}
neurips,5956,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks,{'Economics'},{'bid'}
neurips,5893,Practical and Optimal LSH for Angular Distance,{'Economics'},{'trade'}
neurips,5985,Efficient Thompson Sampling for Online ￼Matrix-Factorization Recommendation,{'Economics'},{'bandit'}
neurips,5692,Bandits with Unobserved Confounders: A Causal Approach,{'Economics'},{'bandit'}
neurips,5923,Policy Gradient for Coherent Risk Measures,{'Finance'},{'finance'}
neurips,6034,Fast Rates for Exp-concave Empirical Risk Minimization,{'Finance'},{'portfolio'}
neurips,5773,Deep Generative Image Models using a ￼Laplacian Pyramid of Adversarial Networks,{'Misinformation'},{'GAN'}
neurips,5724,Sum-of-Squares Lower Bounds for Sparse PCA,{'Economics'},{'trade'}
neurips,5976,Max-Margin Majority Voting for Learning from Crowds,{'Economics'},{'voting'}
neurips,5922,When are Kalman-Filter Restless Bandits Indexable?,{'Economics'},{'bandit'}
neurips,6024,Regret Lower Bound and Optimal Algorithm in Finite Stochastic Partial Monitoring,{'Economics'},{'bandit'}
